GENEID,logFC,p_value,adj_p,-log10_p
CD300A,1.8947709012050815,6.719803218468617e-05,0.00591515874029838,4.172643444562919
CD33,-1.0791358664948376,0.001671943628723418,0.019796260675437816,2.7767783693294583
CD4,1.5384120670949653,0.0007607458661811121,0.014515371124888102,3.118760398877268
CD68,1.2583246713987766,0.0009949807397977117,0.01620208785225897,3.002185325968377
CD70,-2.2718136958278095,0.00020945282995263459,0.009363418788222881,3.6789137674368733
CD83,-1.9390284783575176,0.0002986903281717503,0.01046486276730353,3.524778839965823
CD93,2.077731775728524,0.0006016234414846916,0.013139643030533096,3.2206752503600455
CDC42BPA,-1.0926851139233973,0.00023216242169432402,0.009656019998397797,3.634208074741813
CDH1,-4.099736006129093,0.0013832096672898708,0.01847671348247224,2.8591119844276167
CDHR3,1.1882046184431188,0.0006841892351666617,0.013959048184811912,3.164823763159573
CDK6,-1.0962799245478916,0.0002628914127118338,0.009992122261520797,3.5802235997923617
CDKN1A,-1.794197744931461,3.9302769521454785e-06,0.0026467205744615816,5.405576845413217
CDKN1B,1.169054421321567,0.0001141200445030479,0.007112510948826821,3.9426380676544253
CDKN1C,1.9388565303661522,0.001030581103860443,0.016416566411377193,2.9869178247745882
